@relation STORM_TRAINING_14.arff
@attribute SIZE numeric
@attribute LOC_ADDED numeric
@attribute MAX_LOC_ADDED numeric
@attribute AVG_LOC_ADDED numeric
@attribute LOC_DELETED numeric
@attribute MAX_LOC_DELETED numeric
@attribute AVG_LOC_DELETED numeric
@attribute CHURN numeric
@attribute MAX_CHURN numeric
@attribute AVG_CHURN numeric
@attribute FIXED_DEFECTS numeric
@attribute NUMBER_OF_COMMITS numeric
@attribute NUMBER_OF_AUTHORS numeric
@attribute IS_BUGGY {'True', 'False'}
@data
9,27,9,9.0,0,0,9.0,27,9,9.0,0,3,2,False
33,99,33,33.0,0,0,33.0,99,33,33.0,0,3,2,False
7,21,7,7.0,0,0,7.0,21,7,7.0,0,3,2,False
8,24,8,8.0,0,0,8.0,24,8,8.0,0,3,2,False
9,27,9,9.0,0,0,9.0,27,9,9.0,0,3,2,False
14,42,14,14.0,0,0,14.0,42,14,14.0,0,3,2,False
77,231,77,77.0,0,0,77.0,231,77,77.0,0,3,2,False
44,132,44,44.0,0,0,44.0,132,44,44.0,0,3,2,False
79,237,79,79.0,0,0,79.0,237,79,79.0,0,3,2,False
200,600,200,200.0,0,0,200.0,600,200,200.0,0,3,2,False
493,1479,493,493.0,0,0,493.0,1479,493,493.0,0,3,2,False
39,117,39,39.0,0,0,39.0,117,39,39.0,0,3,2,False
52,156,52,52.0,0,0,52.0,156,52,52.0,0,3,2,False
142,426,142,142.0,0,0,142.0,426,142,142.0,0,3,2,False
125,375,125,125.0,0,0,125.0,375,125,125.0,0,3,2,False
132,396,132,132.0,0,0,132.0,396,132,132.0,0,3,2,False
122,366,122,122.0,0,0,122.0,366,122,122.0,0,3,2,False
83,249,83,83.0,0,0,83.0,249,83,83.0,0,3,2,False
81,243,81,81.0,0,0,81.0,243,81,81.0,0,3,2,False
154,462,154,154.0,0,0,154.0,462,154,154.0,0,3,2,False
334,1002,334,334.0,0,0,334.0,1002,334,334.0,0,3,2,False
20,60,20,20.0,0,0,20.0,60,20,20.0,0,3,2,False
37,111,37,37.0,0,0,37.0,111,37,37.0,0,3,2,False
27,81,27,27.0,0,0,27.0,81,27,27.0,0,3,2,False
18,54,18,18.0,0,0,18.0,54,18,18.0,0,3,2,False
7,21,7,7.0,0,0,7.0,21,7,7.0,0,3,2,False
67,201,67,67.0,0,0,67.0,201,67,67.0,0,3,2,False
165,475,143,95.0,2,1,95.0,473,143,94.6,0,5,3,True
160,480,160,160.0,0,0,160.0,480,160,160.0,0,3,2,False
42,126,42,42.0,0,0,42.0,126,42,42.0,0,3,2,False
51,153,51,51.0,0,0,51.0,153,51,51.0,0,3,2,False
139,417,139,139.0,0,0,139.0,417,139,139.0,0,3,2,False
73,219,73,73.0,0,0,73.0,219,73,73.0,0,3,2,False
26,78,26,26.0,0,0,26.0,78,26,26.0,0,3,2,False
26,78,26,26.0,0,0,26.0,78,26,26.0,0,3,2,False
21,63,21,21.0,0,0,21.0,63,21,21.0,0,3,2,False
37,111,37,37.0,0,0,37.0,111,37,37.0,0,3,2,False
47,141,47,47.0,0,0,47.0,141,47,47.0,0,3,2,False
107,321,107,107.0,0,0,107.0,321,107,107.0,0,3,2,False
30,90,30,30.0,0,0,30.0,90,30,30.0,0,3,2,False
132,634,132,90.57142857142857,86,35,90.57142857142857,556,132,79.42857142857143,0,7,3,False
41,123,41,41.0,0,0,41.0,123,41,41.0,0,3,2,False
86,258,86,86.0,0,0,86.0,258,86,86.0,0,3,2,False
144,432,144,144.0,0,0,144.0,432,144,144.0,0,3,2,False
398,1197,386,149.625,4,2,149.625,1193,386,149.125,0,8,3,True
169,507,169,169.0,0,0,169.0,507,169,169.0,0,3,2,False
34,102,34,34.0,0,0,34.0,102,34,34.0,0,3,2,False
358,1074,358,358.0,0,0,358.0,1074,358,358.0,0,3,2,False
31,93,31,31.0,0,0,31.0,93,31,31.0,0,3,2,False
13,39,13,13.0,0,0,13.0,39,13,13.0,0,3,2,False
357,1071,357,357.0,0,0,357.0,1071,357,357.0,0,3,2,False
23,69,23,23.0,0,0,23.0,69,23,23.0,0,3,2,False
796,2388,796,796.0,0,0,796.0,2388,796,796.0,0,3,2,False
95,285,95,95.0,0,0,95.0,285,95,95.0,0,3,2,False
166,498,166,166.0,0,0,166.0,498,166,166.0,0,3,2,False
15,45,15,15.0,0,0,15.0,45,15,15.0,0,3,2,False
15,45,15,15.0,0,0,15.0,45,15,15.0,0,3,2,False
9,27,9,9.0,0,0,9.0,27,9,9.0,0,3,2,False
157,471,157,157.0,0,0,157.0,471,157,157.0,0,3,2,False
14,42,14,14.0,0,0,14.0,42,14,14.0,0,3,2,False
7,21,7,7.0,0,0,7.0,21,7,7.0,0,3,2,False
17,51,17,17.0,0,0,17.0,51,17,17.0,0,3,2,False
106,318,106,106.0,0,0,106.0,318,106,106.0,0,3,2,False
70,210,70,70.0,0,0,70.0,210,70,70.0,0,3,2,False
9,27,9,9.0,0,0,9.0,27,9,9.0,0,3,2,False
8,24,8,8.0,0,0,8.0,24,8,8.0,0,3,2,False
6,18,6,6.0,0,0,6.0,18,6,6.0,0,3,2,False
6,18,6,6.0,0,0,6.0,18,6,6.0,0,3,2,False
6,18,6,6.0,0,0,6.0,18,6,6.0,0,3,2,False
16,48,16,16.0,0,0,16.0,48,16,16.0,0,3,2,False
15,45,15,15.0,0,0,15.0,45,15,15.0,0,3,2,False
12,36,12,12.0,0,0,12.0,36,12,12.0,0,3,2,False
5,15,5,5.0,0,0,5.0,15,5,5.0,0,3,2,False
8,24,8,8.0,0,0,8.0,24,8,8.0,0,3,2,False
7,21,7,7.0,0,0,7.0,21,7,7.0,0,3,2,False
14,42,14,14.0,0,0,14.0,42,14,14.0,0,3,2,False
14,42,14,14.0,0,0,14.0,42,14,14.0,0,3,2,False
9,27,9,9.0,0,0,9.0,27,9,9.0,0,3,2,False
9,27,9,9.0,0,0,9.0,27,9,9.0,0,3,2,False
9,27,9,9.0,0,0,9.0,27,9,9.0,0,3,2,False
19,57,19,19.0,0,0,19.0,57,19,19.0,0,3,2,False
48,144,48,48.0,0,0,48.0,144,48,48.0,0,3,2,False
24,72,24,24.0,0,0,24.0,72,24,24.0,0,3,2,False
22,66,22,22.0,0,0,22.0,66,22,22.0,0,3,2,False
21,63,21,21.0,0,0,21.0,63,21,21.0,0,3,2,False
14,42,14,14.0,0,0,14.0,42,14,14.0,0,3,2,False
108,324,108,108.0,0,0,108.0,324,108,108.0,0,3,2,False
21,63,21,21.0,0,0,21.0,63,21,21.0,0,3,2,False
31,93,31,31.0,0,0,31.0,93,31,31.0,0,3,2,False
27,81,27,27.0,0,0,27.0,81,27,27.0,0,3,2,False
25,75,25,25.0,0,0,25.0,75,25,25.0,0,3,2,False
29,87,29,29.0,0,0,29.0,87,29,29.0,0,3,2,False
25,75,25,25.0,0,0,25.0,75,25,25.0,0,3,2,False
96,288,96,96.0,0,0,96.0,288,96,96.0,0,3,2,False
36,108,36,36.0,0,0,36.0,108,36,36.0,0,3,2,False
39,117,39,39.0,0,0,39.0,117,39,39.0,0,3,2,False
44,132,44,44.0,0,0,44.0,132,44,44.0,0,3,2,False
32,96,32,32.0,0,0,32.0,96,32,32.0,0,3,2,False
36,108,36,36.0,0,0,36.0,108,36,36.0,0,3,2,False
12,36,12,12.0,0,0,12.0,36,12,12.0,0,3,2,False
31,93,31,31.0,0,0,31.0,93,31,31.0,0,3,2,False
79,237,79,79.0,0,0,79.0,237,79,79.0,0,3,2,False
78,234,78,78.0,0,0,78.0,234,78,78.0,0,3,2,False
34,102,34,34.0,0,0,34.0,102,34,34.0,0,3,2,False
12,36,12,12.0,0,0,12.0,36,12,12.0,0,3,2,False
142,426,142,142.0,0,0,142.0,426,142,142.0,0,3,2,False
36,108,36,36.0,0,0,36.0,108,36,36.0,0,3,2,False
39,117,39,39.0,0,0,39.0,117,39,39.0,0,3,2,False
10,30,10,10.0,0,0,10.0,30,10,10.0,0,3,2,False
78,234,78,78.0,0,0,78.0,234,78,78.0,0,3,2,False
23,69,23,23.0,0,0,23.0,69,23,23.0,0,3,2,False
28,84,28,28.0,0,0,28.0,84,28,28.0,0,3,2,False
44,132,44,44.0,0,0,44.0,132,44,44.0,0,3,2,False
36,108,36,36.0,0,0,36.0,108,36,36.0,0,3,2,False
21,63,21,21.0,0,0,21.0,63,21,21.0,0,3,2,False
47,141,47,47.0,0,0,47.0,141,47,47.0,0,3,2,False
14,42,14,14.0,0,0,14.0,42,14,14.0,0,3,2,False
35,105,35,35.0,0,0,35.0,105,35,35.0,0,3,2,False
12,36,12,12.0,0,0,12.0,36,12,12.0,0,3,2,False
16,48,16,16.0,0,0,16.0,48,16,16.0,0,3,2,False
22,66,22,22.0,0,0,22.0,66,22,22.0,0,3,2,False
201,603,201,201.0,0,0,201.0,603,201,201.0,0,3,2,False
23,69,23,23.0,0,0,23.0,69,23,23.0,0,3,2,False
10,30,10,10.0,0,0,10.0,30,10,10.0,0,3,2,False
67,201,67,67.0,0,0,67.0,201,67,67.0,0,3,2,False
45,135,45,45.0,0,0,45.0,135,45,45.0,0,3,2,False
63,189,63,63.0,0,0,63.0,189,63,63.0,0,3,2,False
42,126,42,42.0,0,0,42.0,126,42,42.0,0,3,2,False
76,228,76,76.0,0,0,76.0,228,76,76.0,0,3,2,False
90,270,90,90.0,0,0,90.0,270,90,90.0,0,3,2,False
56,168,56,56.0,0,0,56.0,168,56,56.0,0,3,2,False
89,267,89,89.0,0,0,89.0,267,89,89.0,0,3,2,False
59,177,59,59.0,0,0,59.0,177,59,59.0,0,3,2,False
75,225,75,75.0,0,0,75.0,225,75,75.0,0,3,2,False
7,21,7,7.0,0,0,7.0,21,7,7.0,0,3,2,False
16,48,16,16.0,0,0,16.0,48,16,16.0,0,3,2,False
14,42,14,14.0,0,0,14.0,42,14,14.0,0,3,2,False
45,135,45,45.0,0,0,45.0,135,45,45.0,0,3,2,False
60,180,60,60.0,0,0,60.0,180,60,60.0,0,3,2,False
8,24,8,8.0,0,0,8.0,24,8,8.0,0,3,2,False
77,231,77,77.0,0,0,77.0,231,77,77.0,0,3,2,False
184,552,184,184.0,0,0,184.0,552,184,184.0,0,3,2,False
154,462,154,154.0,0,0,154.0,462,154,154.0,0,3,2,False
181,543,181,181.0,0,0,181.0,543,181,181.0,0,3,2,False
32,96,32,32.0,0,0,32.0,96,32,32.0,0,3,2,False
21,63,21,21.0,0,0,21.0,63,21,21.0,0,3,2,False
160,480,160,160.0,0,0,160.0,480,160,160.0,0,3,2,False
77,231,77,77.0,0,0,77.0,231,77,77.0,0,3,2,False
121,363,121,121.0,0,0,121.0,363,121,121.0,0,3,2,False
8,24,8,8.0,0,0,8.0,24,8,8.0,0,3,2,False
8,24,8,8.0,0,0,8.0,24,8,8.0,0,3,2,False
19,57,19,19.0,0,0,19.0,57,19,19.0,0,3,2,False
9,27,9,9.0,0,0,9.0,27,9,9.0,0,3,2,False
27,81,27,27.0,0,0,27.0,81,27,27.0,0,3,2,False
35,105,35,35.0,0,0,35.0,105,35,35.0,0,3,2,False
33,99,33,33.0,0,0,33.0,99,33,33.0,0,3,2,False
58,178,54,35.6,8,4,35.6,170,54,34.0,0,5,3,False
11,33,11,11.0,0,0,11.0,33,11,11.0,0,3,2,False
14,42,14,14.0,0,0,14.0,42,14,14.0,0,3,2,False
24,72,24,24.0,0,0,24.0,72,24,24.0,0,3,2,False
9,27,9,9.0,0,0,9.0,27,9,9.0,0,3,2,False
22,66,22,22.0,0,0,22.0,66,22,22.0,0,3,2,False
9,27,9,9.0,0,0,9.0,27,9,9.0,0,3,2,False
13,39,13,13.0,0,0,13.0,39,13,13.0,0,3,2,False
8,24,8,8.0,0,0,8.0,24,8,8.0,0,3,2,False
16,48,16,16.0,0,0,16.0,48,16,16.0,0,3,2,False
27,81,27,27.0,0,0,27.0,81,27,27.0,0,3,2,False
6,18,6,6.0,0,0,6.0,18,6,6.0,0,3,2,False
63,189,63,63.0,0,0,63.0,189,63,63.0,0,3,2,False
62,186,62,62.0,0,0,62.0,186,62,62.0,0,3,2,False
9,27,9,9.0,0,0,9.0,27,9,9.0,0,3,2,False
66,198,66,66.0,0,0,66.0,198,66,66.0,0,3,2,False
75,225,75,75.0,0,0,75.0,225,75,75.0,0,3,2,False
9,27,9,9.0,0,0,9.0,27,9,9.0,0,3,2,False
68,204,68,68.0,0,0,68.0,204,68,68.0,0,3,2,False
50,150,50,50.0,0,0,50.0,150,50,50.0,0,3,2,False
103,309,103,103.0,0,0,103.0,309,103,103.0,0,3,2,False
9,27,9,9.0,0,0,9.0,27,9,9.0,0,3,2,False
59,177,59,59.0,0,0,59.0,177,59,59.0,0,3,2,False
92,276,92,92.0,0,0,92.0,276,92,92.0,0,3,2,False
7,21,7,7.0,0,0,7.0,21,7,7.0,0,3,2,False
10,30,10,10.0,0,0,10.0,30,10,10.0,0,3,2,False
30,90,30,30.0,0,0,30.0,90,30,30.0,0,3,2,False
168,504,168,168.0,0,0,168.0,504,168,168.0,0,3,2,False
79,237,79,79.0,0,0,79.0,237,79,79.0,0,3,2,False
80,242,68,48.4,14,7,48.4,228,68,45.6,0,5,3,False
6,18,6,6.0,0,0,6.0,18,6,6.0,0,3,2,False
137,414,137,69.0,3,1,69.0,411,137,68.5,0,6,2,False
30,90,30,30.0,0,0,30.0,90,30,30.0,0,3,2,False
134,405,134,67.5,3,1,67.5,402,134,67.0,0,6,2,False
149,447,149,149.0,0,0,149.0,447,149,149.0,0,3,2,False
19,57,19,19.0,0,0,19.0,57,19,19.0,0,3,2,False
15,45,15,15.0,0,0,15.0,45,15,15.0,0,3,2,False
13,39,13,13.0,0,0,13.0,39,13,13.0,0,3,2,False
20,60,20,20.0,0,0,20.0,60,20,20.0,0,3,2,False
16,48,16,16.0,0,0,16.0,48,16,16.0,0,3,2,False
15,45,15,15.0,0,0,15.0,45,15,15.0,0,3,2,False
268,804,268,268.0,0,0,268.0,804,268,268.0,0,3,2,False
49,147,49,49.0,0,0,49.0,147,49,49.0,0,3,2,False
408,1224,408,408.0,0,0,408.0,1224,408,408.0,0,3,2,False
705,2115,705,705.0,0,0,705.0,2115,705,705.0,0,3,2,False
130,393,119,65.5,3,1,65.5,390,119,65.0,0,6,2,False
118,354,118,118.0,0,0,118.0,354,118,118.0,0,3,2,False
75,225,75,75.0,0,0,75.0,225,75,75.0,0,3,2,False
27,81,27,27.0,0,0,27.0,81,27,27.0,0,3,2,False
55,165,55,55.0,0,0,55.0,165,55,55.0,0,3,2,False
311,933,311,311.0,0,0,311.0,933,311,311.0,0,3,2,False
44,132,44,44.0,0,0,44.0,132,44,44.0,0,3,2,False
11,33,11,11.0,0,0,11.0,33,11,11.0,0,3,2,False
33,99,33,33.0,0,0,33.0,99,33,33.0,0,3,2,False
18,54,18,18.0,0,0,18.0,54,18,18.0,0,3,2,False
115,345,115,115.0,0,0,115.0,345,115,115.0,0,3,2,True
201,794,199,34.52173913043478,177,31,34.52173913043478,659,199,28.652173913043477,0,23,6,False
50,168,53,18.666666666666668,18,11,18.666666666666668,172,53,19.11111111111111,0,9,2,False
51,249,72,27.666666666666668,96,60,27.666666666666668,257,51,28.555555555555557,0,9,2,False
153,462,153,115.5,3,3,115.5,459,153,114.75,0,4,2,False
68,215,75,30.714285714285715,11,6,30.714285714285715,218,75,31.142857142857142,0,7,2,False
22,159,94,19.875,93,44,19.875,218,94,27.25,0,8,2,False
120,371,114,41.22222222222222,11,4,41.22222222222222,360,114,40.0,0,9,5,False
111,419,111,38.09090909090909,86,51,38.09090909090909,343,111,31.181818181818183,0,11,2,False
27,92,33,15.333333333333334,11,7,15.333333333333334,93,33,15.5,0,6,2,False
59,201,59,25.125,24,10,25.125,177,59,22.125,0,8,2,False
28,95,35,15.833333333333334,11,8,15.833333333333334,98,35,16.333333333333332,0,6,2,False
100,114,84,38.0,14,12,38.0,116,84,38.666666666666664,0,3,1,False
122,30,14,6.0,57,35,6.0,39,26,7.8,0,5,1,False
146,200,177,50.0,54,42,50.0,218,177,54.5,0,4,1,False
76,0,0,0.0,1,1,0.0,1,1,0.5,0,2,1,False
52,54,49,27.0,2,2,27.0,52,49,26.0,0,2,1,False
88,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,False
40,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,False
32,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,False
40,40,26,20.0,0,0,20.0,40,26,20.0,0,2,1,False
51,2,2,1.0,2,2,1.0,0,0,0.0,0,2,1,False
81,13,13,6.5,5,5,6.5,8,8,4.0,0,2,1,False
35,1,1,0.5,1,1,0.5,0,0,0.0,0,2,1,False
46,1,1,0.5,1,1,0.5,0,0,0.0,0,2,1,False
46,2,2,1.0,2,2,1.0,0,0,0.0,0,2,1,False
27,30,29,15.0,3,3,15.0,31,29,15.5,0,2,1,False
12,12,12,12.0,0,0,12.0,12,12,12.0,0,1,1,False
280,372,209,124.0,92,87,124.0,280,147,93.33333333333333,0,3,1,False
29,30,30,15.0,1,1,15.0,31,30,15.5,0,2,1,False
14,14,14,14.0,0,0,14.0,14,14,14.0,0,1,1,False
73,73,73,73.0,0,0,73.0,73,73,73.0,0,1,1,False
54,54,49,27.0,0,0,27.0,54,49,27.0,0,2,1,False
83,83,83,83.0,0,0,83.0,83,83,83.0,0,1,1,False
38,38,38,38.0,0,0,38.0,38,38,38.0,0,1,1,False
32,32,32,32.0,0,0,32.0,32,32,32.0,0,1,1,False
40,40,26,20.0,0,0,20.0,40,26,20.0,0,2,1,False
50,50,50,50.0,0,0,50.0,50,50,50.0,0,1,1,False
81,81,81,81.0,0,0,81.0,81,81,81.0,0,1,1,False
35,35,35,35.0,0,0,35.0,35,35,35.0,0,1,1,False
46,46,46,46.0,0,0,46.0,46,46,46.0,0,1,1,False
46,46,46,46.0,0,0,46.0,46,46,46.0,0,1,1,False
78,630,78,45.0,6,2,45.0,626,78,44.714285714285715,0,14,7,True
87,701,87,53.92307692307692,5,2,53.92307692307692,698,87,53.69230769230769,0,13,7,False
68,544,68,60.44444444444444,0,0,60.44444444444444,544,68,60.44444444444444,0,9,6,False
58,479,58,34.214285714285715,31,10,34.214285714285715,454,58,32.42857142857143,0,14,7,True
196,1573,196,121.0,5,2,121.0,1570,196,120.76923076923077,0,13,7,False
78,682,78,68.2,4,4,68.2,678,78,67.8,0,10,7,False
64,512,64,56.888888888888886,0,0,56.888888888888886,512,64,56.888888888888886,0,9,6,False
173,1384,173,153.77777777777777,0,0,153.77777777777777,1384,173,153.77777777777777,0,9,6,False
